time,	w_est,	w_final_filt,	th_r_est,	v_qd_r.q,	v_qd_r.d,	i_qd_r_tot.q,	i_qd_r_tot.d,	i_qd_r_hf.q,	i_qd_r_hf.d,	i_qd_r.q,	i_qd_r.d
0.0466,	-1.05982,	2.60038,	0.909794,	-0.000703269,	3.50801,	0.097312,	-16.0216,	0.0961954,	-16.0728,	0.0011166,	0.051182
0.046625,	4.19838,	2.61068,	0.909873,	-0.000187934,	4.28265,	0.0447111,	-8.85454,	0.0429844,	-8.81588,	0.00172671,	-0.0386612
0.04665,	4.19838,	2.61068,	0.909873,	-0.000187934,	4.28265,	0.0447111,	-8.85454,	0.0429844,	-8.81588,	0.00172671,	-0.0386612
0.046675,	4.28965,	2.63312,	0.910085,	0.000374295,	4.12371,	-0.0166798,	0.243136,	-0.0189256,	0.363166,	0.00224587,	-0.120029
0.0467,	4.28965,	2.63312,	0.910085,	0.000374295,	4.12371,	-0.0166798,	0.243136,	-0.0189256,	0.363166,	0.00224587,	-0.120029
0.046725,	-1.12907,	2.63861,	0.910164,	0.000858297,	3.06593,	-0.0781183,	9.28827,	-0.0806749,	9.46345,	0.00255659,	-0.175184
0.04675,	-1.12907,	2.63861,	0.910164,	0.000858297,	3.06593,	-0.0781183,	9.28827,	-0.0806749,	9.46345,	0.00255659,	-0.175184
0.046775,	-7.83087,	2.60881,	0.90994,	0.00114136,	1.33992,	-0.123854,	16.3092,	-0.126438,	16.5013,	0.00258395,	-0.1921
0.0468,	-7.83087,	2.60881,	0.90994,	0.00114136,	1.33992,	-0.123854,	16.3092,	-0.126438,	16.5013,	0.00258395,	-0.1921
0.046825,	-9.84569,	2.55385,	0.909498,	0.00116034,	-0.678081,	-0.138419,	19.7757,	-0.140742,	19.9428,	0.00232333,	-0.167088
0.04685,	-9.84569,	2.55385,	0.909498,	0.00116034,	-0.678081,	-0.138419,	19.7757,	-0.140742,	19.9428,	0.00232333,	-0.167088
0.046875,	-5.56363,	2.50832,	0.909113,	0.000933499,	-2.5482,	-0.119559,	18.9322,	-0.121398,	19.0378,	0.0018388,	-0.105595
0.0469,	-5.56363,	2.50832,	0.909113,	0.000933499,	-2.5482,	-0.119559,	18.9322,	-0.121398,	19.0378,	0.0018388,	-0.105595
0.046925,	1.01831,	2.49727,	0.908999,	0.000521554,	-3.86281,	-0.0775671,	13.9628,	-0.0788032,	13.9838,	0.00123608,	-0.0210198
0.04695,	1.01831,	2.49727,	0.908999,	0.000521554,	-3.86281,	-0.0775671,	13.9628,	-0.0788032,	13.9838,	0.00123608,	-0.0210198
0.046975,	4.79489,	2.51451,	0.909144,	4.47742e-08,	-4.33674,	-0.0226009,	5.95089,	-0.023239,	5.88268,	0.000638106,	0.0682093
0.047,	4.79489,	2.51451,	0.909144,	4.47742e-08,	-4.33674,	-0.0226009,	5.95089,	-0.023239,	5.88268,	0.000638106,	0.0682093
0.047025,	2.9424,	2.5342,	0.909338,	-0.000529325,	-3.86391,	0.0387304,	-3.3593,	0.0385605,	-3.50194,	0.000169892,	0.142646
0.04705,	2.9424,	2.5342,	0.909338,	-0.000529325,	-3.86391,	0.0387304,	-3.3593,	0.0385605,	-3.50194,	0.000169892,	0.142646
0.047075,	-3.4082,	2.52932,	0.909326,	-0.000941443,	-2.54892,	0.0957017,	-11.9367,	0.0957653,	-12.1228,	-6.36487e-05,	0.18607
0.0471,	-3.4082,	2.52932,	0.909326,	-0.000941443,	-2.54892,	0.0957017,	-11.9367,	0.0957653,	-12.1228,	-6.36487e-05,	0.18607
0.047125,	-8.98182,	2.48962,	0.909016,	-0.00113129,	-0.678461,	0.131576,	-17.9111,	0.131586,	-18.1001,	-1.00354e-05,	0.189022
0.04715,	-8.98182,	2.48962,	0.909016,	-0.00113129,	-0.678461,	0.131576,	-17.9111,	0.131586,	-18.1001,	-1.00354e-05,	0.189022
0.047175,	-8.75821,	2.43518,	0.908573,	-0.00106549,	1.33972,	0.134425,	-19.9803,	0.134114,	-20.1311,	0.000311131,	0.150865
0.0472,	-8.75821,	2.43518,	0.908573,	-0.00106549,	1.33972,	0.134425,	-19.9803,	0.134114,	-20.1311,	0.000311131,	0.150865
0.047225,	-3.24614,	2.40087,	0.908273,	-0.000781015,	3.06572,	0.107115,	-17.6938,	0.106294,	-17.7737,	0.000820348,	0.0799245
0.04725,	-3.24614,	2.40087,	0.908273,	-0.000781015,	3.06572,	0.107115,	-17.6938,	0.106294,	-17.7737,	0.000820348,	0.0799245
0.047275,	2.74152,	2.4015,	0.90826,	-0.00034142,	4.12337,	0.0609488,	-11.5503,	0.0595423,	-11.542,	0.00140654,	-0.00832876
0.0473,	2.74152,	2.4015,	0.90826,	-0.00034142,	4.12337,	0.0609488,	-11.5503,	0.0595423,	-11.542,	0.00140654,	-0.00832876
0.047325,	4.72297,	2.42246,	0.908447,	0.000174287,	4.28216,	0.00430024,	-2.88925,	0.00235322,	-2.7946,	0.00194702,	-0.0946521
0.04735,	4.72297,	2.42246,	0.908447,	0.000174287,	4.28216,	0.00430024,	-2.88925,	0.00235322,	-2.7946,	0.00194702,	-0.0946521
0.047375,	1.06377,	2.43625,	0.908591,	0.000658693,	3.50754,	-0.0558922,	6.40133,	-0.058215,	6.56155,	0.00232281,	-0.160224
0.0474,	1.06377,	2.43625,	0.908591,	0.000658693,	3.50754,	-0.0558922,	6.40133,	-0.058215,	6.56155,	0.00232281,	-0.160224
0.047425,	-5.6129,	2.41979,	0.908478,	0.000991769,	1.96837,	-0.106691,	14.2963,	-0.109136,	14.4871,	0.00244475,	-0.190749
0.04745,	-5.6129,	2.41979,	0.908478,	0.000991769,	1.96837,	-0.106691,	14.2963,	-0.109136,	14.4871,	0.00244475,	-0.190749
0.047475,	-9.52919,	2.37245,	0.908099,	0.00109166,	0.000169372,	-0.131699,	19.0748,	-0.133983,	19.2543,	0.00228428,	-0.17957
0.0475,	-9.52919,	2.37245,	0.908099,	0.00109166,	0.000169372,	-0.131699,	19.0748,	-0.133983,	19.2543,	0.00228428,	-0.17957
0.047525,	-7.21947,	2.32216,	0.90768,	0.000952026,	-1.96858,	-0.123649,	19.6952,	-0.125532,	19.8243,	0.00188288,	-0.129122
0.04755,	-7.21947,	2.32216,	0.90768,	0.000952026,	-1.96858,	-0.123649,	19.6952,	-0.125532,	19.8243,	0.00188288,	-0.129122
0.047575,	-1.06319,	2.29996,	0.907473,	0.000622019,	-3.50801,	-0.08955,	16.0215,	-0.0908816,	16.0719,	0.00133162,	-0.0504036
0.0476,	-1.06319,	2.29996,	0.907473,	0.000622019,	-3.50801,	-0.08955,	16.0215,	-0.0908816,	16.0719,	0.00133162,	-0.0504036
0.047625,	3.89727,	2.30988,	0.907544,	0.000166281,	-4.28265,	-0.0403056,	8.85459,	-0.0410502,	8.81517,	0.000744536,	0.0394246
0.04765,	3.89727,	2.30988,	0.907544,	0.000166281,	-4.28265,	-0.0403056,	8.85459,	-0.0410502,	8.81517,	0.000744536,	0.0394246
0.047675,	4.02151,	2.33133,	0.907742,	-0.000331395,	-4.12371,	0.0171824,	-0.242903,	0.0169401,	-0.36368,	0.000242393,	0.120778
0.0477,	4.02151,	2.33133,	0.907742,	-0.000331395,	-4.12371,	0.0171824,	-0.242903,	0.0169401,	-0.36368,	0.000242393,	0.120778
0.047725,	-1.02419,	2.33704,	0.907817,	-0.000760199,	-3.06593,	0.074759,	-9.28784,	0.0748237,	-9.46376,	-6.46537e-05,	0.175918
0.04775,	-1.02419,	2.33704,	0.907817,	-0.000760199,	-3.06593,	0.074759,	-9.28784,	0.0748237,	-9.46376,	-6.46537e-05,	0.175918
0.047775,	-7.29258,	2.30975,	0.907609,	-0.00101052,	-1.33992,	0.117685,	-16.3086,	0.117791,	-16.5015,	-0.00010621,	0.192821
0.0478,	-7.29258,	2.30975,	0.907609,	-0.00101052,	-1.33992,	0.117685,	-16.3086,	0.117791,	-16.5015,	-0.00010621,	0.192821
0.047825,	-9.19148,	2.25885,	0.907197,	-0.00102631,	0.678077,	0.131449,	-19.775,	0.131326,	-19.9428,	0.000122326,	0.167797
0.04785,	-9.19148,	2.25885,	0.907197,	-0.00102631,	0.678077,	0.131449,	-19.775,	0.131326,	-19.9428,	0.000122326,	0.167797
0.047875,	-5.20014,	2.21668,	0.906837,	-0.000824962,	2.54819,	0.113887,	-18.9316,	0.113326,	-19.0379,	0.000561161,	0.106292
0.0479,	-5.20014,	2.21668,	0.906837,	-0.000824962,	2.54819,	0.113887,	-18.9316,	0.113326,	-19.0379,	0.000561161,	0.106292
0.047925,	0.948042,	2.20671,	0.906731,	-0.000460873,	3.86281,	0.0745931,	-13.9623,	0.0734817,	-13.984,	0.00111132,	0.0217063
0.04795,	0.948042,	2.20671,	0.906731,	-0.000460873,	3.86281,	0.0745931,	-13.9623,	0.0734817,	-13.984,	0.00111132,	0.0217063
0.047975,	4.4696,	2.2232,	0.906866,	-4.04405e-08,	4.33674,	0.023078,	-5.95056,	0.0214204,	-5.88302,	0.00165757,	-0.0675335
0.048,	4.4696,	2.2232,	0.906866,	-4.04405e-08,	4.33674,	0.023078,	-5.95056,	0.0214204,	-5.88302,	0.00165757,	-0.0675335
0.048025,	2.71456,	2.24194,	0.907046,	0.000468279,	3.86391,	-0.0344496,	3.35946,	-0.0365322,	3.50144,	0.00208263,	-0.141981
0.04805,	2.71456,	2.24194,	0.907046,	0.000468279,	3.86391,	-0.0344496,	3.35946,	-0.0365322,	3.50144,	0.00208263,	-0.141981
0.048075,	-3.25733,	2.23759,	0.907032,	0.000832856,	2.54892,	-0.0879183,	11.9367,	-0.0902063,	12.1221,	0.00228802,	-0.185416
0.0481,	-3.25733,	2.23759,	0.907032,	0.000832856,	2.54892,	-0.0879183,	11.9367,	-0.0902063,	12.1221,	0.00228802,	-0.185416
0.048125,	-8.49638,	2.20053,	0.906739,	0.000999929,	0.678463,	-0.121617,	17.9109,	-0.123842,	18.0993,	0.00222439,	-0.188379
0.04815,	-8.49638,	2.20053,	0.906739,	0.000999929,	0.678463,	-0.121617,	17.9109,	-0.123842,	18.0993,	0.00222439,	-0.188379
0.048175,	-8.29027,	2.14963,	0.906319,	0.000940546,	-1.33971,	-0.124354,	19.9801,	-0.126264,	20.1304,	0.00191,	-0.150235
0.0482,	-8.29027,	2.14963,	0.906319,	0.000940546,	-1.33971,	-0.124354,	19.9801,	-0.126264,	20.1304,	0.00191,	-0.150235
0.048225,	-3.11317,	2.11762,	0.906034,	0.000688872,	-3.06572,	-0.0988188,	17.6936,	-0.100238,	17.773,	0.00141927,	-0.0793075
0.04825,	-3.11317,	2.11762,	0.906034,	0.000688872,	-3.06572,	-0.0988188,	17.6936,	-0.100238,	17.773,	0.00141927,	-0.0793075
0.048275,	2.5226,	2.11844,	0.906019,	0.000301178,	-4.12337,	-0.0556216,	11.5503,	-0.0564778,	11.5413,	0.000856185,	0.00893289
0.0483,	2.5226,	2.11844,	0.906019,	0.000301178,	-4.12337,	-0.0556216,	11.5503,	-0.0564778,	11.5413,	0.000856185,	0.00893289
0.048325,	4.41376,	2.13843,	0.906192,	-0.000153852,	-4.28216,	-0.0026021,	2.88937,	-0.00293774,	2.79412,	0.00033564,	0.0952435
0.04835,	4.41376,	2.13843,	0.906192,	-0.000153852,	-4.28216,	-0.0026021,	2.88937,	-0.00293774,	2.79412,	0.00033564,	0.0952435
0.048375,	1.01973,	2.15184,	0.906328,	-0.000581796,	-3.50754,	0.0537651,	-6.40108,	0.053796,	-6.56188,	-3.0897e-05,	0.160803
0.0484,	1.01973,	2.15184,	0.906328,	-0.000581796,	-3.50754,	0.0537651,	-6.40108,	0.053796,	-6.56188,	-3.0897e-05,	0.160803
0.048425,	-5.21632,	2.13702,	0.906223,	-0.000875872,	-1.96837,	0.101394,	-14.2959,	0.101553,	-14.4872,	-0.000159772,	0.191316
0.04845,	-5.21632,	2.13702,	0.906223,	-0.000875872,	-1.96837,	0.101394,	-14.2959,	0.101553,	-14.4872,	-0.000159772,	0.191316
0.048475,	-8.88885,	2.09327,	0.905871,	-0.000963201,	-0.000172472,	0.124918,	-19.0743,	0.124942,	-19.2544,	-2.39903e-05,	0.180126
0.0485,	-8.88885,	2.09327,	0.905871,	-0.000963201,	-0.000172472,	0.124918,	-19.0743,	0.124942,	-19.2544,	-2.39903e-05,	0.180126
0.048525,	-6.74375,	2.04667,	0.90548,	-0.000839081,	1.96857,	0.117492,	-19.6947,	0.117154,	-19.8244,	0.000337848,	0.129669
0.04855,	-6.74375,	2.04667,	0.90548,	-0.000839081,	1.96857,	0.117492,	-19.6947,	0.117154,	-19.8244,	0.000337848,	0.129669
0.048575,	-0.996527,	2.02627,	0.905286,	-0.000548002,	3.50801,	0.085628,	-16.0211,	0.0847874,	-16.072,	0.000840588,	0.0509403
0.0486,	-0.996527,	2.02627,	0.905286,	-0.000548002,	3.50801,	0.085628,	-16.0211,	0.0847874,	-16.072,	0.000840588,	0.0509403
0.048625,	3.63393,	2.0359,	0.905352,	-0.000146559,	4.28265,	0.0395164,	-8.85432,	0.038139,	-8.81542,	0.00137743,	-0.0388971
0.04865,	3.63393,	2.0359,	0.905352,	-0.000146559,	4.28265,	0.0395164,	-8.85432,	0.038139,	-8.81542,	0.00137743,	-0.0388971
0.048675,	3.7341,	2.05629,	0.905536,	0.000292298,	4.12372,	-0.0143704,	0.24306,	-0.0162056,	0.36332,	0.00183514,	-0.12026
0.0487,	3.7341,	2.05629,	0.905536,	0.000292298,	4.12372,	-0.0143704,	0.24306,	-0.0162056,	0.36332,	0.00183514,	-0.12026
0.048725,	-1.0108,	2.06188,	0.905605,	0.000670694,	3.06593,	-0.0683727,	9.28788,	-0.0704831,	9.46329,	0.00211039,	-0.175409
0.04875,	-1.0108,	2.06188,	0.905605,	0.000670694,	3.06593,	-0.0683727,	9.28788,	-0.0704831,	9.46329,	0.00211039,	-0.175409
0.048775,	-6.89949,	2.03649,	0.905407,	0.00089097,	1.33992,	-0.108661,	16.3086,	-0.110798,	16.5009,	0.00213708,	-0.192322
0.0488,	-6.89949,	2.03649,	0.905407,	0.00089097,	1.33992,	-0.108661,	16.3086,	-0.110798,	16.5009,	0.00213708,	-0.192322
0.048825,	-8.68635,	1.98894,	0.905017,	0.000903677,	-0.678075,	-0.121626,	19.7749,	-0.123537,	19.9422,	0.00191077,	-0.167308
0.04885,	-8.68635,	1.98894,	0.905017,	0.000903677,	-0.678075,	-0.121626,	19.7749,	-0.123537,	19.9422,	0.00191077,	-0.167308
0.048875,	-4.94193,	1.94957,	0.904676,	0.000725554,	-2.54819,	-0.105235,	18.9315,	-0.106722,	19.0373,	0.00148737,	-0.105814
0.0489,	-4.94193,	1.94957,	0.904676,	0.000725554,	-2.54819,	-0.105235,	18.9315,	-0.106722,	19.0373,	0.00148737,	-0.105814
0.048925,	0.836076,	1.94043,	0.904574,	0.000405259,	-3.86281,	-0.0684891,	13.9623,	-0.0694486,	13.9835,	0.000959491,	-0.0212381
0.04895,	0.836076,	1.94043,	0.904574,	0.000405259,	-3.86281,	-0.0684891,	13.9623,	-0.0694486,	13.9835,	0.000959491,	-0.0212381
0.048975,	4.16435,	1.95617,	0.904699,	3.61195e-08,	-4.33674,	-0.0202978,	5.95061,	-0.0207328,	5.88262,	0.000435008,	0.0679912
0.049,	4.16435,	1.95617,	0.904699,	3.61195e-08,	-4.33674,	-0.0202978,	5.95061,	-0.0207328,	5.88262,	0.000435008,	0.0679912
0.049025,	2.55407,	1.97414,	0.904867,	-0.000412343,	-3.86391,	0.0335426,	-3.35932,	0.0335189,	-3.50175,	2.37224e-05,	0.142429
0.04905,	2.55407,	1.97414,	0.904867,	-0.000412343,	-3.86391,	0.0335426,	-3.35932,	0.0335189,	-3.50175,	2.37224e-05,	0.142429
0.049075,	-3.01489,	1.97061,	0.904855,	-0.000733483,	-2.54892,	0.083631,	-11.9365,	0.0838131,	-12.1224,	-0.00018205,	0.185854
0.0491,	-3.01489,	1.97061,	0.904855,	-0.000733483,	-2.54892,	0.083631,	-11.9365,	0.0838131,	-12.1224,	-0.00018205,	0.185854
0.049125,	-7.91777,	1.93649,	0.904582,	-0.000879947,	-0.678467,	0.115265,	-17.9106,	0.115401,	-18.0995,	-0.000135905,	0.188808
0.04915,	-7.91777,	1.93649,	0.904582,	-0.000879947,	-0.678467,	0.115265,	-17.9106,	0.115401,	-18.0995,	-0.000135905,	0.188808
0.049175,	-7.73963,	1.88934,	0.904191,	-0.000826661,	1.33971,	0.117942,	-19.9798,	0.117797,	-20.1305,	0.000145322,	0.150655
0.0492,	-7.73963,	1.88934,	0.904191,	-0.000826661,	1.33971,	0.117942,	-19.9798,	0.117797,	-20.1305,	0.000145322,	0.150655
0.049225,	-2.91071,	1.85977,	0.903924,	-0.000604996,	3.06572,	0.094121,	-17.6934,	0.0935288,	-17.7731,	0.000592133,	0.0797192
0.04925,	-2.91071,	1.85977,	0.903924,	-0.000604996,	3.06572,	0.094121,	-17.6934,	0.0935288,	-17.7731,	0.000592133,	0.0797192
0.049275,	2.35094,	1.86088,	0.90391,	-0.000264562,	4.12336,	0.05371,	-11.5501,	0.0526028,	-11.5416,	0.00110721,	-0.00852912
0.0493,	2.35094,	1.86088,	0.90391,	-0.000264562,	4.12336,	0.05371,	-11.5501,	0.0526028,	-11.5416,	0.00110721,	-0.00852912
0.049325,	4.10785,	1.8799,	0.904072,	0.000135251,	4.28216,	0.00404727,	-2.88923,	0.00246435,	-2.79439,	0.00158293,	-0.0948475
0.04935,	4.10785,	1.8799,	0.904072,	0.000135251,	4.28216,	0.00404727,	-2.88923,	0.00246435,	-2.79439,	0.00158293,	-0.0948475
0.049375,	0.913883,	1.89272,	0.904197,	0.000511736,	3.50754,	-0.04879,	6.40114,	-0.0507047,	6.56156,	0.00191477,	-0.160415
0.0494,	0.913883,	1.89272,	0.904197,	0.000511736,	3.50754,	-0.04879,	6.40114,	-0.0507047,	6.56156,	0.00191477,	-0.160415
0.049425,	-4.9419,	1.87904,	0.904097,	0.000770136,	1.96837,	-0.093461,	14.2959,	-0.0954853,	14.4869,	0.00202425,	-0.190936
0.04945,	-4.9419,	1.87904,	0.904097,	0.000770136,	1.96837,	-0.093461,	14.2959,	-0.0954853,	14.4869,	0.00202425,	-0.190936
0.049475,	-8.39183,	1.83822,	0.903763,	0.000845842,	0.000175573,	-0.115561,	19.0743,	-0.117446,	19.254,	0.00188596,	-0.179754
0.0495,	-8.39183,	1.83822,	0.903763,	0.000845842,	0.000175573,	-0.115561,	19.0743,	-0.117446,	19.254,	0.00188596,	-0.179754
0.049525,	-6.38293,	1.79472,	0.903394,	0.000735787,	-1.96857,	-0.108669,	19.6947,	-0.110205,	19.824,	0.00153593,	-0.129304
0.04955,	-6.38293,	1.79472,	0.903394,	0.000735787,	-1.96857,	-0.108669,	19.6947,	-0.110205,	19.824,	0.00153593,	-0.129304
0.049575,	-0.988342,	1.77578,	0.90321,	0.000480258,	-3.50801,	-0.0788937,	16.0211,	-0.0799475,	16.0717,	0.00105381,	-0.0505841
0.0496,	-0.988342,	1.77578,	0.90321,	0.000480258,	-3.50801,	-0.0788937,	16.0211,	-0.0799475,	16.0717,	0.00105381,	-0.0505841
0.049625,	3.3719,	1.78505,	0.903269,	0.000128502,	-4.28265,	-0.035778,	8.85436,	-0.0363175,	8.81512,	0.000539501,	0.0392453
0.04965,	3.3719,	1.78505,	0.903269,	0.000128502,	-4.28265,	-0.035778,	8.85436,	-0.0363175,	8.81512,	0.000539501,	0.0392453
0.049675,	3.49688,	1.80451,	0.903441,	-0.000256506,	-4.12372,	0.0146255,	-0.242983,	0.0145265,	-0.363583,	9.89742e-05,	0.1206
0.0497,	3.49688,	1.80451,	0.903441,	-0.000256506,	-4.12372,	0.0146255,	-0.242983,	0.0145265,	-0.363583,	9.89742e-05,	0.1206
0.049725,	-0.918319,	1.81022,	0.903505,	-0.000588834,	-3.06594,	0.0651736,	-9.28776,	0.0653446,	-9.46351,	-0.000171,	0.175742
0.04975,	-0.918319,	1.81022,	0.903505,	-0.000588834,	-3.06594,	0.0651736,	-9.28776,	0.0653446,	-9.46351,	-0.000171,	0.175742
0.049775,	-6.42119,	1.78701,	0.903322,	-0.00078182,	-1.33993,	0.102944,	-16.3084,	0.103153,	-16.5011,	-0.000208384,	0.192648
0.0498,	-6.42119,	1.78701,	0.903322,	-0.00078182,	-1.33993,	0.102944,	-16.3084,	0.103153,	-16.5011,	-0.000208384,	0.192648
0.049825,	-8.10351,	1.74302,	0.902959,	-0.000791942,	0.678071,	0.115183,	-19.7748,	0.115192,	-19.9424,	-8.77824e-06,	0.167626
0.04985,	-8.10351,	1.74302,	0.902959,	-0.000791942,	0.678071,	0.115183,	-19.7748,	0.115192,	-19.9424,	-8.77824e-06,	0.167626
0.049875,	-4.61635,	1.70659,	0.902641,	-0.000635128,	2.54819,	0.0999393,	-18.9313,	0.0995637,	-19.0375,	0.000375689,	0.106125
0.0499,	-4.61635,	1.70659,	0.902641,	-0.000635128,	2.54819,	0.0999393,	-18.9313,	0.0995637,	-19.0375,	0.000375689,	0.106125
0.049925,	0.776412,	1.69837,	0.902545,	-0.000354707,	3.86281,	0.0655999,	-13.9622,	0.0647415,	-13.9837,	0.000858429,	0.0215431
0.04995,	0.776412,	1.69837,	0.902545,	-0.000354707,	3.86281,	0.0655999,	-13.9622,	0.0647415,	-13.9837,	0.000858429,	0.0215431
0.049975,	3.87911,	1.71341,	0.902661,	-3.22947e-08,	4.33674,	0.0204949,	-5.95051,	0.0191565,	-5.88282,	0.00133847,	-0.0676927
0.05,	3.87911,	1.71341,	0.902661,	-3.22947e-08,	4.33674,	0.0204949,	-5.95051,	0.0191565,	-5.88282,	0.00133847,	-0.0676927
0.050025,	2.35846,	1.7305,	0.902817,	0.000361453,	3.86392,	-0.0299404,	3.3594,	-0.0316533,	3.50153,	0.00171292,	-0.142137
0.05005,	2.35846,	1.7305,	0.902817,	0.000361453,	3.86392,	-0.0299404,	3.3594,	-0.0316533,	3.50153,	0.00171292,	-0.142137
0.050075,	-2.86943,	1.72741,	0.902804,	0.000642963,	2.54892,	-0.0768895,	11.9366,	-0.0787847,	12.1221,	0.00189524,	-0.185568
0.0501,	-2.86943,	1.72741,	0.902804,	0.000642963,	2.54892,	-0.0768895,	11.9366,	-0.0787847,	12.1221,	0.00189524,	-0.185568
0.050125,	-7.47164,	1.69565,	0.902546,	0.000770506,	0.678469,	-0.106573,	17.9107,	-0.108415,	18.0992,	0.00184183,	-0.188528
0.05015,	-7.47164,	1.69565,	0.902546,	0.000770506,	0.678469,	-0.106573,	17.9107,	-0.108415,	18.0992,	0.00184183,	-0.188528
0.050175,	-7.30872,	1.65164,	0.902176,	0.00072266,	-1.33971,	-0.109141,	19.9799,	-0.11071,	20.1303,	0.00156836,	-0.150381
0.0502,	-7.30872,	1.65164,	0.902176,	0.00072266,	-1.33971,	-0.109141,	19.9799,	-0.11071,	20.1303,	0.00156836,	-0.150381
0.050225,	-2.78089,	1.62412,	0.901924,	0.000528337,	-3.06571,	-0.0869036,	17.6934,	-0.0880433,	17.7729,	0.00113976,	-0.0794515
0.05025,	-2.78089,	1.62412,	0.901924,	0.000528337,	-3.06571,	-0.0869036,	17.6934,	-0.0880433,	17.7729,	0.00113976,	-0.0794515
0.050275,	2.16348,	1.62537,	0.901909,	0.00023108,	-4.12336,	-0.0491362,	11.5501,	-0.0497832,	11.5413,	0.000647047,	0.00879089
0.0503,	2.16348,	1.62537,	0.901909,	0.00023108,	-4.12336,	-0.0491362,	11.5501,	-0.0497832,	11.5413,	0.000647047,	0.00879089
0.050325,	3.83558,	1.64349,	0.902059,	-0.000118242,	-4.28217,	-0.0027076,	2.88928,	-0.00289849,	2.79418,	0.000190891,	0.0951034
0.05035,	3.83558,	1.64349,	0.902059,	-0.000118242,	-4.28217,	-0.0027076,	2.88928,	-0.00289849,	2.79418,	0.000190891,	0.0951034
0.050375,	0.874207,	1.65591,	0.902176,	-0.00044771,	-3.50755,	0.0467186,	-6.4011,	0.0468495,	-6.56177,	-0.000130901,	0.160665
0.0504,	0.874207,	1.65591,	0.902176,	-0.00044771,	-3.50755,	0.0467186,	-6.4011,	0.0468495,	-6.56177,	-0.000130901,	0.160665
0.050425,	-4.59053,	1.64362,	0.902083,	-0.00067365,	-1.96837,	0.0885553,	-14.2959,	0.0888001,	-14.4871,	-0.000244767,	0.191181
0.05045,	-4.59053,	1.64362,	0.902083,	-0.00067365,	-1.96837,	0.0885553,	-14.2959,	0.0888001,	-14.4871,	-0.000244767,	0.191181
0.050475,	-7.8227,	1.60594,	0.901773,	-0.000738961,	-0.000178674,	0.109322,	-19.0743,	0.109448,	-19.2542,	-0.000126711,	0.179993
0.0505,	-7.8227,	1.60594,	0.901773,	-0.000738961,	-0.000178674,	0.109322,	-19.0743,	0.109448,	-19.2542,	-0.000126711,	0.179993
0.050525,	-5.95889,	1.56567,	0.901429,	-0.000641885,	1.96857,	0.102978,	-19.6947,	0.102788,	-19.8242,	0.000189774,	0.129538
0.05055,	-5.95889,	1.56567,	0.901429,	-0.000641885,	1.96857,	0.102978,	-19.6947,	0.102788,	-19.8242,	0.000189774,	0.129538
0.050575,	-0.926593,	1.5483,	0.901257,	-0.000418737,	3.50801,	0.0751843,	-16.0211,	0.074554,	-16.0719,	0.0006303,	0.050812
0.0506,	-0.926593,	1.5483,	0.901257,	-0.000418737,	3.50801,	0.0751843,	-16.0211,	0.074554,	-16.0719,	0.0006303,	0.050812
0.050625,	3.14126,	1.55727,	0.901312,	-0.000112105,	4.28265,	0.034863,	-8.85433,	0.0337616,	-8.81531,	0.0011014,	-0.0390228
0.05065,	3.14126,	1.55727,	0.901312,	-0.000112105,	4.28265,	0.034863,	-8.85433,	0.0337616,	-8.81531,	0.0011014,	-0.0390228
0.050675,	3.24691,	1.57575,	0.901472,	0.000223989,	4.12372,	-0.0123225,	0.243035,	-0.0138264,	0.363418,	0.00150386,	-0.120383
0.0507,	3.24691,	1.57575,	0.901472,	0.000223989,	4.12372,	-0.0123225,	0.243035,	-0.0138264,	0.363418,	0.00150386,	-0.120383
0.050725,	-0.897659,	1.58133,	0.90153,	0.00051438,	3.06594,	-0.0596752,	9.28784,	-0.0614222,	9.46336,	0.00174701,	-0.17553
0.05075,	-0.897659,	1.58133,	0.90153,	0.00051438,	3.06594,	-0.0596752,	9.28784,	-0.0614222,	9.46336,	0.00174701,	-0.17553
0.050775,	-6.05984,	1.5598,	0.901356,	0.000682415,	1.33993,	-0.0950851,	16.3085,	-0.0968578,	16.501,	0.00177266,	-0.19244
0.0508,	-6.05984,	1.5598,	0.901356,	0.000682415,	1.33993,	-0.0950851,	16.3085,	-0.0968578,	16.501,	0.00177266,	-0.19244
0.050825,	-7.6411,	1.51878,	0.901014,	0.000690062,	-0.678069,	-0.106601,	19.7749,	-0.108177,	19.9423,	0.00157656,	-0.167424
0.05085,	-7.6411,	1.51878,	0.901014,	0.000690062,	-0.678069,	-0.106601,	19.7749,	-0.108177,	19.9423,	0.00157656,	-0.167424
0.050875,	-4.37519,	1.48484,	0.900713,	0.000552602,	-2.54819,	-0.0923977,	18.9314,	-0.0936051,	19.0374,	0.00120739,	-0.105927
0.0509,	-4.37519,	1.48484,	0.900713,	0.000552602,	-2.54819,	-0.0923977,	18.9314,	-0.0936051,	19.0374,	0.00120739,	-0.105927
0.050925,	0.685079,	1.47734,	0.900621,	0.000308545,	-3.86281,	-0.0603237,	13.9623,	-0.0610698,	13.9836,	0.000746077,	-0.0213494
0.05095,	0.685079,	1.47734,	0.900621,	0.000308545,	-3.86281,	-0.0603237,	13.9623,	-0.0610698,	13.9836,	0.000746077,	-0.0213494
0.050975,	3.61181,	1.49168,	0.900729,	2.85245e-08,	-4.33674,	-0.0181768,	5.95057,	-0.0184638,	5.88268,	0.00028703,	0.0678821
